"Date","ID","LSeq24","OshaDose","OshaTWA","OshaAction","NioshDose","NioshTWA","NioshLimit"
2020-12-15,"33_SG",63.199599817229,4.5,67.6298598538085,FALSE,2,68.0102999566398,FALSE
2020-12-16,"33_SG",66.8010155714018,3.2,65.1705411398936,FALSE,4.4,71.4345267648619,FALSE
2020-12-17,"33_SG",51.7746001296785,1.1,57.4675325004781,FALSE,0.1,55,FALSE
2020-12-18,"33_SG",65.4811937356879,6.9,70.7132833971458,FALSE,3.3,70.1851393987789,FALSE
2020-12-19,"33_SG",60.9214449272706,3.2,65.1705411398936,FALSE,1.2,65.7918124604763,FALSE
2021-03-28,"33_SG",59.3752214664304,2.5,63.3897835440425,FALSE,0.8,64.0308998699194,FALSE
2021-03-29,"33_SG",49.6380018563689,0.8,55.1703246839362,FALSE,0.1,55,FALSE
2021-03-30,"33_SG",47.6346997383432,0.6,53.0950922688723,FALSE,0.1,55,FALSE
2021-03-31,"33_SG",50.1149555826567,0.7,54.2070784446368,FALSE,0.1,55,FALSE
2021-04-01,"33_SG",47.8444938540884,0.6,53.0950922688723,FALSE,0.1,55,FALSE
2021-04-02,"33_SG",46.9585452216945,0.5,51.7798917720213,FALSE,0,-Inf,FALSE
2021-04-03,"33_SG",48.0106098757774,0.7,54.2070784446368,FALSE,0.1,55,FALSE
2021-06-06,"33_SG",51.3723637106871,1.1,57.4675325004781,FALSE,0.1,55,FALSE
2021-06-07,"33_SG",50.259268312145,0.8,55.1703246839362,FALSE,0.1,55,FALSE
2021-06-08,"33_SG",46.9770802030309,0.6,53.0950922688723,FALSE,0,-Inf,FALSE
2021-06-09,"33_SG",48.1850530688885,0.6,53.0950922688723,FALSE,0.1,55,FALSE
2021-06-10,"33_SG",48.633159558914,0.7,54.2070784446368,FALSE,0.1,55,FALSE
2021-06-11,"33_SG",55.2966780973796,1.7,60.6077565840931,FALSE,0.3,59.7712125471966,FALSE
2021-06-12,"33_SG",48.102442351783,0.6,53.0950922688723,FALSE,0.1,55,FALSE
2021-08-08,"33_SG",52.1218129402834,0.8,55.1703246839362,FALSE,0.2,58.0102999566398,FALSE
2021-08-09,"33_SG",52.4967728603966,1,56.78,FALSE,0.2,58.0102999566398,FALSE
2021-08-10,"33_SG",52.0309091950663,1,56.78,FALSE,0.1,55,FALSE
2021-08-11,"33_SG",53.1707799255053,1,56.78,FALSE,0.2,58.0102999566398,FALSE
2021-08-12,"33_SG",54.7458262932074,1.3,58.6725990818166,FALSE,0.3,59.7712125471966,FALSE
2021-08-13,"33_SG",52.6949246679843,1.1,57.4675325004781,FALSE,0.2,58.0102999566398,FALSE
2021-08-14,"33_SG",57.3656643584723,1.7,60.6077565840931,FALSE,0.5,61.9897000433602,FALSE
2020-12-13,"3A_T",48.2652447603094,0.6,53.0950922688723,FALSE,0.1,55,FALSE
2020-12-14,"3A_T",50.3712737471817,0.3,48.0949840408936,FALSE,0,-Inf,FALSE
2020-12-15,"3A_T",57.2660786513455,2.1,62.1320624855304,FALSE,0.5,61.9897000433602,FALSE
2020-12-16,"3A_T",57.1212005271229,1.9,61.4100973118265,FALSE,0.5,61.9897000433602,FALSE
2020-12-17,"3A_T",69.403033858007,3.3,65.3925165413717,FALSE,8.3,74.1907809237607,FALSE
2020-12-18,"3A_T",59.8349770661397,3.5,65.8169702166581,FALSE,0.9,64.5424250943933,FALSE
2020-12-19,"3A_T",58.5733572464354,2.9,64.4604307451017,FALSE,0.7,63.4509804001426,FALSE
2021-03-28,"3A_T",60.8325451970951,3.6,66.0201845377446,FALSE,1.1,65.4139268515822,FALSE
2021-03-29,"3A_T",63.5587181704636,1.2,58.095200496851,FALSE,2.2,68.4242268082221,FALSE
2021-03-30,"3A_T",58.6573014497444,0.8,55.1703246839362,FALSE,0.7,63.4509804001426,FALSE
2021-03-31,"3A_T",64.0210723152567,1.4,59.2071866726155,FALSE,2.4,68.8021124171161,FALSE
2021-04-01,"3A_T",69.9467125058707,2.8,64.2072949005943,FALSE,9.4,74.731278535997,FALSE
2021-04-02,"3A_T",61.9351731747202,0.5,51.7798917720213,FALSE,1.5,66.7609125905568,FALSE
2021-04-03,"3A_T",40.4281765224249,0.2,45.1701082279787,FALSE,0,-Inf,FALSE
2021-06-06,"3A_T",45.2617225173674,0.5,51.7798917720213,FALSE,0,-Inf,FALSE
2021-06-07,"3A_T",68.0840208203069,2.5,63.3897835440425,FALSE,6.1,72.8532983501077,FALSE
2021-06-08,"3A_T",66.3999916232086,1.9,61.4100973118265,FALSE,4.2,71.232492903979,FALSE
2021-06-09,"3A_T",65.8367945380613,1.9,61.4100973118265,FALSE,3.6,70.5630250076729,FALSE
2021-06-10,"3A_T",65.9225893534324,1.8,61.0200763097659,FALSE,3.7,70.6820172406699,FALSE
2021-06-11,"3A_T",48.146832477848,0.6,53.0950922688723,FALSE,0.1,55,FALSE
2021-06-12,"3A_T",45.181710212709,0.3,48.0949840408936,FALSE,0,-Inf,FALSE
2021-08-08,"3A_T",46.2931517151347,0.3,48.0949840408936,FALSE,0,-Inf,FALSE
2021-08-09,"3A_T",57.8257788105881,0.6,53.0950922688723,FALSE,0.6,62.7815125038364,FALSE
2021-08-10,"3A_T",61.8715118268064,0.8,55.1703246839362,FALSE,1.5,66.7609125905568,FALSE
2021-08-11,"3A_T",57.3474929656454,0.5,51.7798917720213,FALSE,0.5,61.9897000433602,FALSE
2021-08-12,"3A_T",64.3059620947519,1.2,58.095200496851,FALSE,2.6,69.1497334797082,FALSE
2021-08-13,"3A_T",48.6402228203126,0.3,48.0949840408936,FALSE,0.1,55,FALSE
2021-08-14,"3A_T",49.5718826523937,0.3,48.0949840408936,FALSE,0.1,55,FALSE
2020-12-13,"5B_SG",52.632962973159,1.3,58.6725990818166,FALSE,0.2,58.0102999566398,FALSE
2020-12-14,"5B_SG",51.7858324693869,0.8,55.1703246839362,FALSE,0.1,55,FALSE
2020-12-15,"5B_SG",61.0565607663958,3.7,66.2178306367528,FALSE,1.2,65.7918124604763,FALSE
2020-12-16,"5B_SG",60.3163806814541,3.4,65.6078648120719,FALSE,1,65,FALSE
2020-12-17,"5B_SG",52.9676043933686,1.4,59.2071866726155,FALSE,0.2,58.0102999566398,FALSE
2020-12-18,"5B_SG",62.6265072523443,5.5,69.0774242724994,FALSE,1.7,67.3044892137827,FALSE
2020-12-19,"5B_SG",58.6434162874509,3,64.7049840408936,FALSE,0.7,63.4509804001426,FALSE
2021-03-28,"5B_SG",60.5833630484639,3.7,66.2178306367528,FALSE,1.1,65.4139268515822,FALSE
2021-03-29,"5B_SG",45.0832543928448,0.5,51.7798917720213,FALSE,0,-Inf,FALSE
2021-03-30,"5B_SG",48.446186352401,0.4,50.1702164559575,FALSE,0.1,55,FALSE
2021-03-31,"5B_SG",48.0420404468377,0.3,48.0949840408936,FALSE,0.1,55,FALSE
2021-04-01,"5B_SG",47.427696462224,0.6,53.0950922688723,FALSE,0.1,55,FALSE
