"Time","Field"
2021-08-09 22:11:00,"Ault"
2021-08-09 22:15:00,"Ault"
2021-08-09 22:16:00,"Ault"
2021-08-09 22:17:00,"Ault"
2021-08-09 22:19:00,"Ault"
2021-08-09 22:35:00,"Ault"
2021-08-09 22:47:00,"Ault"
2021-08-09 22:49:00,"Ault"
2021-08-09 22:49:00,"Ault"
2021-08-09 22:52:00,"Ault"
2021-08-09 22:56:00,"Ault"
2021-08-09 22:58:00,"Ault"
2021-08-10 09:10:00,"Ault"
2021-08-10 09:36:00,"Ault"
2021-08-10 09:50:00,"Ault"
2021-08-10 09:54:00,"Ault"
2021-08-10 09:56:00,"Ault"
2021-08-10 09:59:00,"Ault"
2021-08-10 09:59:00,"Ault"
2021-08-10 10:13:00,"Ault"
2021-08-10 10:13:00,"Ault"
2021-08-10 10:23:00,"Ault"
2021-08-10 10:26:00,"Ault"
2021-08-10 10:26:00,"Ault"
2021-08-10 10:29:00,"Ault"
2021-08-10 10:29:00,"Ault"
2021-08-10 10:39:00,"Ault"
2021-08-10 10:52:00,"Ault"
2021-08-10 10:52:00,"Ault"
2021-08-10 10:55:00,"Ault"
2021-08-10 11:04:00,"Ault"
2021-08-10 11:04:00,"Ault"
2021-08-10 11:07:00,"Ault"
2021-08-10 11:07:00,"Ault"
2021-08-10 11:08:00,"Ault"
2021-08-10 11:11:00,"Ault"
2021-08-10 11:11:00,"Ault"
2021-08-10 11:13:00,"Ault"
2021-08-10 11:13:00,"Ault"
2021-08-10 11:18:00,"Ault"
2021-08-10 11:21:00,"Ault"
2021-08-10 11:23:00,"Ault"
2021-08-10 11:43:00,"Ault"
2021-08-10 11:43:00,"Ault"
2021-08-10 11:44:00,"Ault"
2021-08-10 11:53:00,"Ault"
2021-08-10 11:53:00,"Ault"
2021-08-10 12:01:00,"Ault"
2021-08-10 12:01:00,"Ault"
2021-08-10 12:02:00,"Ault"
2021-08-10 12:03:00,"Ault"
2021-08-10 12:03:00,"Ault"
2021-08-10 12:44:00,"Ault"
2021-08-10 12:47:00,"Ault"
2021-08-10 12:47:00,"Ault"
2021-08-10 12:55:00,"Ault"
2021-08-10 12:57:00,"Ault"
2021-08-10 12:58:00,"Ault"
2021-08-10 13:00:00,"Ault"
2021-08-10 13:01:00,"Ault"
2021-08-10 13:04:00,"Ault"
2021-08-10 13:04:00,"Ault"
2021-08-10 13:06:00,"Ault"
2021-08-10 13:06:00,"Ault"
2021-08-10 13:09:00,"Ault"
2021-08-10 13:10:00,"Ault"
2021-08-10 13:10:00,"Ault"
2021-08-10 13:11:00,"Ault"
2021-08-10 13:12:00,"Ault"
2021-08-10 13:12:00,"Ault"
2021-08-10 13:14:00,"Ault"
2021-08-10 13:14:00,"Ault"
2021-08-10 13:16:00,"Ault"
2021-08-10 13:17:00,"Ault"
2021-08-10 13:18:00,"Ault"
2021-08-10 13:18:00,"Ault"
2021-08-10 13:19:00,"Ault"
2021-08-10 13:20:00,"Ault"
2021-08-10 13:20:00,"Ault"
2021-08-10 13:21:00,"Ault"
2021-08-10 13:22:00,"Ault"
2021-08-10 13:22:00,"Ault"
2021-08-10 13:24:00,"Ault"
2021-08-10 13:25:00,"Ault"
2021-08-10 13:25:00,"Ault"
2021-08-10 13:26:00,"Ault"
2021-08-10 13:26:00,"Ault"
2021-08-10 13:26:00,"Ault"
2021-08-10 13:27:00,"Ault"
2021-08-10 13:29:00,"Ault"
2021-08-10 13:30:00,"Ault"
2021-08-10 13:30:00,"Ault"
2021-08-10 13:32:00,"Ault"
2021-08-10 13:33:00,"Ault"
2021-08-10 13:33:00,"Ault"
2021-08-10 13:34:00,"Ault"
2021-08-10 13:35:00,"Ault"
2021-08-10 13:36:00,"Ault"
2021-08-10 13:36:00,"Ault"
2021-08-10 13:37:00,"Ault"
2021-08-10 13:37:00,"Ault"
2021-08-10 13:38:00,"Ault"
2021-08-10 13:39:00,"Ault"
2021-08-10 13:40:00,"Ault"
2021-08-10 13:41:00,"Ault"
2021-08-10 13:41:00,"Ault"
2021-08-10 13:43:00,"Ault"
2021-08-10 13:44:00,"Ault"
2021-08-10 13:47:00,"Ault"
2021-08-10 13:49:00,"Ault"
2021-08-10 13:49:00,"Ault"
2021-08-10 13:49:00,"Ault"
2021-08-10 13:50:00,"Ault"
2021-08-10 13:51:00,"Ault"
2021-08-10 13:52:00,"Ault"
2021-08-10 13:54:00,"Ault"
2021-08-10 13:55:00,"Ault"
2021-08-10 13:56:00,"Ault"
2021-08-10 13:59:00,"Ault"
2021-08-10 13:59:00,"Ault"
2021-08-10 14:02:00,"Ault"
2021-08-10 14:03:00,"Ault"
2021-08-10 14:04:00,"Ault"
2021-08-10 14:06:00,"Ault"
2021-08-10 14:08:00,"Ault"
2021-08-10 14:09:00,"Ault"
2021-08-10 14:11:00,"Ault"
2021-08-10 14:13:00,"Ault"
2021-08-10 14:15:00,"Ault"
2021-08-10 14:16:00,"Ault"
2021-08-10 14:16:00,"Ault"
2021-08-10 14:18:00,"Ault"
2021-08-10 14:20:00,"Ault"
2021-08-10 14:34:00,"Ault"
2021-08-10 14:35:00,"Ault"
2021-08-10 14:38:00,"Ault"
2021-08-10 14:48:00,"Ault"
2021-08-10 14:51:00,"Ault"
2021-08-10 14:53:00,"Ault"
2021-08-10 14:54:00,"Ault"
2021-08-10 14:58:00,"Ault"
2021-08-10 15:03:00,"Ault"
2021-08-10 15:03:00,"Ault"
2021-08-10 15:05:00,"Ault"
2021-08-10 15:07:00,"Ault"
2021-08-10 15:07:00,"Ault"
2021-08-10 15:11:00,"Ault"
2021-08-10 15:13:00,"Ault"
2021-08-10 15:17:00,"Ault"
2021-08-10 15:46:00,"Ault"
2021-08-10 15:52:00,"Ault"
2021-08-10 15:57:00,"Ault"
2021-08-10 16:17:00,"Ault"
2021-08-10 16:17:00,"Ault"
2021-08-10 16:45:00,"Ault"
2021-08-10 16:45:00,"Ault"
2021-08-10 16:45:00,"Ault"
2021-08-10 17:14:00,"Ault"
2021-08-10 17:25:00,"Ault"
2021-08-10 17:25:00,"Ault"
2021-08-10 17:25:00,"Ault"
2021-08-10 17:57:00,"Ault"
2021-08-10 17:58:00,"Ault"
2021-08-10 17:58:00,"Ault"
2021-08-10 17:59:00,"Ault"
2021-08-10 18:07:00,"Ault"
2021-08-10 18:41:00,"Ault"
2021-08-10 19:05:00,"Ault"
2021-08-10 19:15:00,"Ault"
2021-08-10 19:15:00,"Ault"
2021-08-10 19:15:00,"Ault"
2021-08-10 19:45:00,"Ault"
2021-08-10 19:48:00,"Ault"
2021-08-10 19:52:00,"Ault"
2021-08-10 19:55:00,"Ault"
2021-08-10 19:58:00,"Ault"
2021-08-10 20:01:00,"Ault"
2021-08-10 20:02:00,"Ault"
2021-08-10 20:19:00,"Ault"
2021-08-10 20:19:00,"Ault"
2021-08-10 20:19:00,"Ault"
2021-08-10 20:29:00,"Ault"
2021-08-10 20:32:00,"Ault"
2021-08-10 20:32:00,"Ault"
2021-08-10 20:32:00,"Ault"
2021-08-10 20:32:00,"Ault"
2021-08-10 20:37:00,"Ault"
2021-08-10 20:39:00,"Ault"
2021-08-10 20:40:00,"Ault"
2021-08-10 20:40:00,"Ault"
2021-08-10 21:19:00,"Ault"
2021-08-10 21:20:00,"Ault"
2021-08-10 21:22:00,"Ault"
2021-08-10 21:27:00,"Ault"
2021-08-10 21:49:00,"Ault"
2021-08-10 22:02:00,"Ault"
2021-08-10 22:04:00,"Ault"
2021-08-10 22:04:00,"Ault"
2021-08-10 22:05:00,"Ault"
2021-08-10 22:05:00,"Ault"
2021-08-10 22:08:00,"Ault"
2021-08-10 22:12:00,"Ault"
2021-08-10 22:17:00,"Ault"
2021-08-10 22:18:00,"Ault"
2021-08-10 22:19:00,"Ault"
2021-08-10 22:22:00,"Ault"
2021-08-10 22:32:00,"Ault"
2021-08-10 22:37:00,"Ault"
2021-08-10 22:42:00,"Ault"
2021-08-10 22:47:00,"Ault"
2021-08-10 22:52:00,"Ault"
2021-08-10 22:55:00,"Ault"
2021-08-11 09:08:00,"Ault"
2021-08-11 09:15:00,"Ault"
2021-08-11 09:38:00,"Ault"
2021-08-11 09:38:00,"Ault"
2021-08-11 09:39:00,"Ault"
2021-08-11 09:40:00,"Ault"
2021-08-11 09:44:00,"Ault"
2021-08-11 09:48:00,"Ault"
2021-08-11 09:54:00,"Ault"
2021-08-11 09:56:00,"Ault"
2021-08-11 10:02:00,"Ault"
2021-08-11 10:02:00,"Ault"
2021-08-11 10:06:00,"Ault"
2021-08-11 10:18:00,"Ault"
2021-08-11 10:26:00,"Ault"
2021-08-11 10:46:00,"Ault"
2021-08-11 10:46:00,"Ault"
2021-08-11 10:51:00,"Ault"
2021-08-11 10:56:00,"Ault"
2021-08-11 10:56:00,"Ault"
2021-08-11 10:56:00,"Ault"
2021-08-11 11:03:00,"Ault"
2021-08-11 11:04:00,"Ault"
2021-08-11 11:05:00,"Ault"
2021-08-11 11:06:00,"Ault"
2021-08-11 11:07:00,"Ault"
2021-08-11 11:08:00,"Ault"
2021-08-11 11:09:00,"Ault"
2021-08-11 11:11:00,"Ault"
2021-08-11 11:13:00,"Ault"
2021-08-11 11:14:00,"Ault"
2021-08-11 11:15:00,"Ault"
2021-08-11 11:16:00,"Ault"
2021-08-11 11:17:00,"Ault"
2021-08-11 11:19:00,"Ault"
2021-08-11 12:03:00,"Ault"
2021-08-11 12:03:00,"Ault"
2021-08-11 12:10:00,"Ault"
2021-08-11 12:13:00,"Ault"
2021-08-11 12:21:00,"Ault"
2021-08-11 12:22:00,"Ault"
2021-08-11 12:26:00,"Ault"
2021-08-11 12:36:00,"Ault"
2021-08-11 12:36:00,"Ault"
2021-08-11 12:37:00,"Ault"
2021-08-11 12:56:00,"Ault"
2021-08-11 12:56:00,"Ault"
2021-08-11 13:00:00,"Ault"
2021-08-11 13:07:00,"Ault"
2021-08-11 13:12:00,"Ault"
2021-08-11 13:12:00,"Ault"
2021-08-11 13:14:00,"Ault"
2021-08-11 13:15:00,"Ault"
2021-08-11 13:23:00,"Ault"
2021-08-11 13:28:00,"Ault"
2021-08-11 13:32:00,"Ault"
2021-08-11 13:39:00,"Ault"
2021-08-11 13:45:00,"Ault"
2021-08-11 13:49:00,"Ault"
2021-08-11 13:53:00,"Ault"
2021-08-11 13:57:00,"Ault"
2021-08-11 14:00:00,"Ault"
2021-08-11 14:02:00,"Ault"
2021-08-11 14:04:00,"Ault"
2021-08-11 14:06:00,"Ault"
2021-08-11 14:10:00,"Ault"
2021-08-11 14:11:00,"Ault"
2021-08-11 14:12:00,"Ault"
2021-08-11 14:15:00,"Ault"
2021-08-11 14:26:00,"Ault"
2021-08-11 14:32:00,"Ault"
2021-08-11 14:34:00,"Ault"
2021-08-11 14:35:00,"Ault"
2021-08-11 14:39:00,"Ault"
2021-08-11 14:44:00,"Ault"
2021-08-11 14:58:00,"Ault"
2021-08-11 15:04:00,"Ault"
2021-08-11 15:15:00,"Ault"
2021-08-11 15:18:00,"Ault"
2021-08-11 15:36:00,"Ault"
2021-08-11 15:37:00,"Ault"
2021-08-11 17:21:00,"Ault"
2021-08-11 17:26:00,"Ault"
2021-08-11 18:10:00,"Ault"
2021-08-11 18:15:00,"Ault"
2021-08-11 18:18:00,"Ault"
2021-08-11 18:22:00,"Ault"
2021-08-11 18:32:00,"Ault"
2021-08-11 18:41:00,"Ault"
2021-08-11 18:54:00,"Ault"
2021-08-11 19:12:00,"Ault"
2021-08-11 19:23:00,"Ault"
2021-08-11 19:37:00,"Ault"
2021-08-11 19:41:00,"Ault"
2021-08-11 20:21:00,"Ault"
2021-08-11 20:48:00,"Ault"
2021-08-11 22:33:00,"Ault"
2021-08-11 22:45:00,"Ault"
2021-08-11 22:50:00,"Ault"
2021-08-11 22:55:00,"Ault"
2021-08-11 22:59:00,"Ault"
2021-08-11 23:04:00,"Ault"
2021-08-12 09:42:00,"Ault"
2021-08-12 10:24:00,"Ault"
2021-08-12 10:27:00,"Ault"
2021-08-12 10:38:00,"Ault"
2021-08-12 10:40:00,"Ault"
2021-08-12 10:56:00,"Ault"
2021-08-12 11:19:00,"Ault"
2021-08-12 11:22:00,"Ault"
2021-08-12 11:30:00,"Ault"
2021-08-12 11:31:00,"Ault"
2021-08-12 11:32:00,"Ault"
2021-08-12 11:33:00,"Ault"
2021-08-12 11:34:00,"Ault"
2021-08-12 11:35:00,"Ault"
2021-08-12 11:35:00,"Ault"
2021-08-12 11:38:00,"Ault"
2021-08-12 11:59:00,"Ault"
2021-08-12 12:04:00,"Ault"
2021-08-12 12:04:00,"Ault"
2021-08-12 12:10:00,"Ault"
2021-08-12 12:13:00,"Ault"
2021-08-12 12:13:00,"Ault"
2021-08-12 12:14:00,"Ault"
2021-08-12 12:15:00,"Ault"
2021-08-12 12:16:00,"Ault"
2021-08-12 12:17:00,"Ault"
2021-08-12 12:20:00,"Ault"
2021-08-12 12:22:00,"Ault"
2021-08-12 12:30:00,"Ault"
2021-08-12 12:35:00,"Ault"
2021-08-12 12:46:00,"Ault"
2021-08-12 12:46:00,"Ault"
2021-08-12 12:51:00,"Ault"
2021-08-12 12:53:00,"Ault"
2021-08-12 12:53:00,"Ault"
2021-08-12 12:54:00,"Ault"
2021-08-12 12:55:00,"Ault"
2021-08-12 12:58:00,"Ault"
2021-08-12 12:59:00,"Ault"
2021-08-12 13:00:00,"Ault"
2021-08-12 13:02:00,"Ault"
2021-08-12 13:04:00,"Ault"
2021-08-12 13:05:00,"Ault"
2021-08-12 13:06:00,"Ault"
2021-08-12 13:07:00,"Ault"
2021-08-12 13:09:00,"Ault"
2021-08-12 13:25:00,"Ault"
2021-08-12 13:31:00,"Ault"
2021-08-12 13:35:00,"Ault"
2021-08-12 13:41:00,"Ault"
2021-08-12 13:44:00,"Ault"
2021-08-12 13:46:00,"Ault"
2021-08-12 13:48:00,"Ault"
2021-08-12 13:52:00,"Ault"
2021-08-12 13:52:00,"Ault"
2021-08-12 13:57:00,"Ault"
2021-08-12 14:01:00,"Ault"
2021-08-12 14:17:00,"Ault"
2021-08-12 14:18:00,"Ault"
2021-08-12 14:23:00,"Ault"
2021-08-12 14:31:00,"Ault"
2021-08-12 14:40:00,"Ault"
2021-08-12 14:43:00,"Ault"
2021-08-12 14:45:00,"Ault"
2021-08-12 14:46:00,"Ault"
2021-08-12 14:47:00,"Ault"
2021-08-12 14:48:00,"Ault"
2021-08-12 15:01:00,"Ault"
2021-08-12 15:02:00,"Ault"
2021-08-12 15:10:00,"Ault"
2021-08-12 15:17:00,"Ault"
2021-08-12 15:22:00,"Ault"
2021-08-12 15:25:00,"Ault"
2021-08-12 15:28:00,"Ault"
2021-08-12 15:45:00,"Ault"
2021-08-12 15:45:00,"Ault"
2021-08-12 15:52:00,"Ault"
2021-08-12 15:55:00,"Ault"
2021-08-12 15:56:00,"Ault"
2021-08-12 15:56:00,"Ault"
2021-08-12 15:59:00,"Ault"
2021-08-12 16:01:00,"Ault"
2021-08-12 16:03:00,"Ault"
2021-08-12 16:27:00,"Ault"
2021-08-12 16:48:00,"Ault"
2021-08-12 16:58:00,"Ault"
2021-08-12 17:01:00,"Ault"
2021-08-12 17:01:00,"Ault"
2021-08-12 17:05:00,"Ault"
2021-08-12 17:14:00,"Ault"
2021-08-12 17:26:00,"Ault"
2021-08-12 17:29:00,"Ault"
2021-08-12 17:32:00,"Ault"
2021-08-12 17:35:00,"Ault"
2021-08-12 17:37:00,"Ault"
2021-08-12 17:49:00,"Ault"
2021-08-12 17:52:00,"Ault"
2021-08-12 18:08:00,"Ault"
2021-08-12 18:14:00,"Ault"
2021-08-12 18:14:00,"Ault"
2021-08-12 18:16:00,"Ault"
2021-08-12 18:55:00,"Ault"
2021-08-12 19:08:00,"Ault"
2021-08-12 19:14:00,"Ault"
2021-08-12 19:15:00,"Ault"
2021-08-12 19:17:00,"Ault"
2021-08-12 19:19:00,"Ault"
2021-08-12 19:21:00,"Ault"
2021-08-12 19:25:00,"Ault"
2021-08-12 19:27:00,"Ault"
2021-08-12 19:30:00,"Ault"
2021-08-12 19:33:00,"Ault"
2021-08-12 20:44:00,"Ault"
2021-08-12 22:02:00,"Ault"
2021-08-12 22:04:00,"Ault"
2021-08-12 22:07:00,"Ault"
2021-08-12 22:11:00,"Ault"
2021-08-12 23:02:00,"Ault"
2021-08-12 23:44:00,"Ault"
2021-08-13 00:00:00,"Ault"
2021-08-13 03:18:00,"Ault"
2021-08-13 06:10:00,"Ault"
2021-08-13 07:09:00,"Ault"
2021-08-13 07:23:00,"Ault"
2021-08-13 08:29:00,"Ault"
2021-08-13 10:16:00,"Ault"
2021-08-13 10:24:00,"Ault"
2021-08-13 11:57:00,"Ault"
2021-08-13 12:18:00,"Ault"
2021-08-13 12:21:00,"Ault"
2021-08-13 12:25:00,"Ault"
2021-08-13 12:29:00,"Ault"
2021-08-13 12:33:00,"Ault"
2021-08-13 12:37:00,"Ault"
2021-08-13 12:37:00,"Ault"
2021-08-13 14:23:00,"Ault"
2021-08-13 14:23:00,"Ault"
2021-08-13 14:26:00,"Ault"
2021-08-13 14:27:00,"Ault"
2021-08-13 14:29:00,"Ault"
2021-08-13 14:30:00,"Ault"
2021-08-13 14:33:00,"Ault"
2021-08-13 14:33:00,"Ault"
2021-08-13 14:49:00,"Ault"
2021-08-13 15:10:00,"Ault"
2021-08-13 15:25:00,"Ault"
2021-08-13 15:30:00,"Ault"
2021-08-13 15:39:00,"Ault"
2021-08-13 18:07:00,"Ault"
2021-08-13 18:43:00,"Ault"
2021-08-13 19:52:00,"Ault"
2021-08-13 20:27:00,"Ault"
2021-08-13 21:48:00,"Ault"
2021-08-14 09:57:00,"Ault"
2021-08-14 11:12:00,"Ault"
2021-08-14 11:45:00,"Ault"
2021-08-14 11:45:00,"Ault"
2021-08-14 12:03:00,"Ault"
2021-08-14 12:03:00,"Ault"
2021-08-14 12:32:00,"Ault"
2021-08-14 12:37:00,"Ault"
2021-08-14 12:42:00,"Ault"
2021-08-14 12:48:00,"Ault"
2021-08-14 14:10:00,"Ault"
2021-08-14 15:20:00,"Ault"
2021-08-14 15:21:00,"Ault"
2021-08-14 16:44:00,"Ault"
2021-08-14 18:16:00,"Ault"
2021-08-14 19:52:00,"Ault"
2021-08-14 19:54:00,"Ault"
2021-08-14 20:15:00,"Ault"
2021-08-14 20:19:00,"Ault"
2021-08-14 20:22:00,"Ault"
2021-08-14 20:25:00,"Ault"
2021-08-14 20:28:00,"Ault"
2021-08-14 20:32:00,"Ault"
2020-12-15 12:37:23,"Coupeville"
2020-12-15 12:38:38,"Coupeville"
2020-12-15 12:39:07,"Coupeville"
2020-12-15 12:40:22,"Coupeville"
2020-12-15 12:40:32,"Coupeville"
2020-12-15 12:41:39,"Coupeville"
2020-12-15 12:41:46,"Coupeville"
2020-12-15 12:42:48,"Coupeville"
2020-12-15 12:43:39,"Coupeville"
2020-12-15 12:44:51,"Coupeville"
2020-12-15 12:45:27,"Coupeville"
2020-12-15 12:46:21,"Coupeville"
2020-12-15 12:47:13,"Coupeville"
2020-12-15 12:48:03,"Coupeville"
2020-12-15 12:48:44,"Coupeville"
2020-12-15 12:49:33,"Coupeville"
2020-12-15 12:50:23,"Coupeville"
2020-12-15 12:51:12,"Coupeville"
2020-12-15 12:51:50,"Coupeville"
2020-12-15 12:52:49,"Coupeville"
2020-12-15 12:53:36,"Coupeville"
2020-12-15 12:54:25,"Coupeville"
2020-12-15 12:55:00,"Coupeville"
2020-12-15 12:56:03,"Coupeville"
2020-12-15 12:56:46,"Coupeville"
2020-12-15 12:57:36,"Coupeville"
2020-12-15 12:58:08,"Coupeville"
2020-12-15 12:59:14,"Coupeville"
2020-12-15 12:59:56,"Coupeville"
2020-12-15 13:00:39,"Coupeville"
2020-12-15 13:01:22,"Coupeville"
2020-12-15 13:02:16,"Coupeville"
2020-12-15 13:03:11,"Coupeville"
2020-12-15 13:03:57,"Coupeville"
2020-12-15 13:04:39,"Coupeville"
2020-12-15 13:05:32,"Coupeville"
2020-12-15 13:06:16,"Coupeville"
2020-12-15 13:07:04,"Coupeville"
2020-12-15 13:07:44,"Coupeville"
2020-12-15 13:08:41,"Coupeville"
2020-12-15 13:09:14,"Coupeville"
2020-12-15 13:10:15,"Coupeville"
2020-12-15 14:29:50,"Coupeville"
2020-12-15 14:31:55,"Coupeville"
2020-12-15 14:32:22,"Coupeville"
2020-12-15 14:34:23,"Coupeville"
2020-12-15 14:34:32,"Coupeville"
2020-12-15 14:35:07,"Coupeville"
2020-12-15 14:36:05,"Coupeville"
2020-12-15 14:37:09,"Coupeville"
2020-12-15 14:37:47,"Coupeville"
2020-12-15 14:38:55,"Coupeville"
2020-12-15 14:39:42,"Coupeville"
2020-12-15 14:40:22,"Coupeville"
2020-12-15 14:41:35,"Coupeville"
2020-12-15 14:42:18,"Coupeville"
2020-12-15 14:42:45,"Coupeville"
2020-12-15 14:44:08,"Coupeville"
2020-12-15 14:44:55,"Coupeville"
2020-12-15 14:45:31,"Coupeville"
2020-12-15 14:46:58,"Coupeville"
2020-12-15 14:47:37,"Coupeville"
2020-12-15 14:48:11,"Coupeville"
2020-12-15 14:49:39,"Coupeville"
2020-12-15 14:50:26,"Coupeville"
2020-12-15 14:52:10,"Coupeville"
2020-12-15 14:52:47,"Coupeville"
2020-12-15 14:54:45,"Coupeville"
2020-12-15 14:55:22,"Coupeville"
2020-12-15 14:57:19,"Coupeville"
2020-12-15 14:59:49,"Coupeville"
2020-12-15 17:02:15,"Coupeville"
2020-12-15 17:03:11,"Coupeville"
2020-12-15 17:03:58,"Coupeville"
2020-12-15 17:04:59,"Coupeville"
2020-12-15 17:05:18,"Coupeville"
2020-12-15 17:06:07,"Coupeville"
2020-12-15 17:07:08,"Coupeville"
2020-12-15 17:07:45,"Coupeville"
2020-12-15 17:08:30,"Coupeville"
2020-12-15 17:09:16,"Coupeville"
2020-12-15 17:10:18,"Coupeville"
2020-12-15 17:11:00,"Coupeville"
2020-12-15 17:11:47,"Coupeville"
2020-12-15 17:12:41,"Coupeville"
2020-12-15 17:13:36,"Coupeville"
2020-12-15 17:14:18,"Coupeville"
2020-12-15 17:15:27,"Coupeville"
2020-12-15 17:16:07,"Coupeville"
2020-12-15 17:16:59,"Coupeville"
2020-12-15 17:17:53,"Coupeville"
2020-12-15 17:18:47,"Coupeville"
2020-12-15 17:19:39,"Coupeville"
2020-12-15 17:20:23,"Coupeville"
2020-12-15 17:21:28,"Coupeville"
2020-12-15 17:22:15,"Coupeville"
2020-12-15 17:23:06,"Coupeville"
2020-12-15 17:23:48,"Coupeville"
2020-12-15 17:24:48,"Coupeville"
2020-12-15 17:25:48,"Coupeville"
2020-12-15 17:26:41,"Coupeville"
2020-12-15 17:27:23,"Coupeville"
2020-12-15 17:28:30,"Coupeville"
2020-12-15 17:29:24,"Coupeville"
2020-12-15 17:30:08,"Coupeville"
2020-12-15 17:30:52,"Coupeville"
2020-12-15 17:31:58,"Coupeville"
2020-12-15 17:32:53,"Coupeville"
2020-12-15 17:33:36,"Coupeville"
2020-12-15 17:34:26,"Coupeville"
2020-12-15 17:35:28,"Coupeville"
2020-12-15 17:36:16,"Coupeville"
2020-12-15 17:41:50,"Coupeville"
2020-12-15 17:42:19,"Coupeville"
2020-12-15 17:43:51,"Coupeville"
2020-12-15 17:44:07,"Coupeville"
2020-12-15 17:46:30,"Coupeville"
2020-12-15 17:47:29,"Coupeville"
2020-12-15 17:49:19,"Coupeville"
2020-12-15 17:50:14,"Coupeville"
2020-12-15 17:51:53,"Coupeville"
2020-12-15 17:52:50,"Coupeville"
2020-12-15 17:54:30,"Coupeville"
2020-12-15 17:55:34,"Coupeville"
2020-12-15 17:57:07,"Coupeville"
2020-12-15 17:58:15,"Coupeville"
2020-12-15 17:59:43,"Coupeville"
2020-12-15 18:00:50,"Coupeville"
2020-12-15 18:02:18,"Coupeville"
2020-12-15 18:03:27,"Coupeville"
2020-12-15 18:04:41,"Coupeville"
2020-12-15 18:06:02,"Coupeville"
2020-12-15 18:07:21,"Coupeville"
2020-12-15 18:08:35,"Coupeville"
2020-12-15 18:31:38,"Coupeville"
2020-12-15 18:34:07,"Coupeville"
2020-12-15 18:37:05,"Coupeville"
2020-12-15 18:38:24,"Coupeville"
2020-12-15 18:40:00,"Coupeville"
2020-12-15 18:41:29,"Coupeville"
2020-12-15 18:42:47,"Coupeville"
2020-12-15 18:43:40,"Coupeville"
2020-12-15 18:44:29,"Coupeville"
2020-12-15 18:45:34,"Coupeville"
2020-12-15 18:46:18,"Coupeville"
2020-12-15 18:47:44,"Coupeville"
2020-12-15 18:48:54,"Coupeville"
2020-12-15 18:49:35,"Coupeville"
2020-12-15 18:50:52,"Coupeville"
2020-12-15 18:51:51,"Coupeville"
2020-12-15 18:52:38,"Coupeville"
2020-12-15 18:53:56,"Coupeville"
2020-12-15 18:55:06,"Coupeville"
2020-12-15 18:55:55,"Coupeville"
2020-12-15 18:57:05,"Coupeville"
2020-12-15 18:58:13,"Coupeville"
2020-12-15 18:58:45,"Coupeville"
2020-12-15 19:00:05,"Coupeville"
2020-12-15 19:01:21,"Coupeville"
2020-12-15 19:02:02,"Coupeville"
2020-12-15 19:03:18,"Coupeville"
2020-12-15 19:04:46,"Coupeville"
2020-12-15 19:06:25,"Coupeville"
2020-12-15 19:07:19,"Coupeville"
2020-12-15 19:08:43,"Coupeville"
2020-12-15 19:09:25,"Coupeville"
2020-12-15 19:10:53,"Coupeville"
2020-12-15 19:12:02,"Coupeville"
2020-12-15 19:13:15,"Coupeville"
2020-12-15 19:13:26,"Coupeville"
2020-12-15 19:14:38,"Coupeville"
2020-12-15 19:15:24,"Coupeville"
2020-12-15 19:16:21,"Coupeville"
2020-12-15 19:17:21,"Coupeville"
2020-12-15 19:18:16,"Coupeville"
2020-12-15 19:18:59,"Coupeville"
2020-12-15 19:20:07,"Coupeville"
2020-12-15 19:21:06,"Coupeville"
2020-12-15 19:21:37,"Coupeville"
2020-12-15 19:22:38,"Coupeville"
2020-12-15 19:23:50,"Coupeville"
2020-12-15 19:24:29,"Coupeville"
2020-12-15 19:25:03,"Coupeville"
2020-12-15 19:25:14,"Coupeville"
2020-12-15 19:26:35,"Coupeville"
2020-12-15 19:27:05,"Coupeville"
2020-12-15 19:27:44,"Coupeville"
2020-12-15 19:29:04,"Coupeville"
2020-12-15 19:29:39,"Coupeville"
2020-12-15 19:30:17,"Coupeville"
2020-12-15 19:31:38,"Coupeville"
2020-12-15 19:32:12,"Coupeville"
2020-12-15 19:32:56,"Coupeville"
2020-12-15 19:34:12,"Coupeville"
2020-12-15 19:34:46,"Coupeville"
2020-12-15 19:36:48,"Coupeville"
2020-12-15 19:39:23,"Coupeville"
2020-12-16 12:15:34,"Coupeville"
2020-12-16 12:18:48,"Coupeville"
2020-12-16 12:19:07,"Coupeville"
2020-12-16 12:20:53,"Coupeville"
2020-12-16 12:21:13,"Coupeville"
2020-12-16 12:23:34,"Coupeville"
2020-12-16 12:23:42,"Coupeville"
2020-12-16 12:24:13,"Coupeville"
2020-12-16 12:25:02,"Coupeville"
2020-12-16 12:26:49,"Coupeville"
2020-12-16 12:28:03,"Coupeville"
2020-12-16 12:29:05,"Coupeville"
2020-12-16 12:30:20,"Coupeville"
2020-12-16 12:31:08,"Coupeville"
2020-12-16 12:32:37,"Coupeville"
2020-12-16 12:33:02,"Coupeville"
2020-12-16 12:33:33,"Coupeville"
2020-12-16 12:34:29,"Coupeville"
2020-12-16 12:35:25,"Coupeville"
2020-12-16 12:36:24,"Coupeville"
2020-12-16 12:37:26,"Coupeville"
2020-12-16 12:40:19,"Coupeville"
2020-12-16 12:41:24,"Coupeville"
2020-12-16 12:42:00,"Coupeville"
2020-12-16 12:43:18,"Coupeville"
